review_id,product_id,review_content,rating,date,helpful_vote,verified_purchase,top_reviewer,title,bought_model,is_anomaly
982,1,"Tried a couple different single cup coffee makers, and this one works best.  Filter basket on single cup side is big enough to hold enough grounds for a big strong mug of coffee.  The bold setting brews a better tasting cup of coffee than our prior maker did on &#34;strong&#34; even when now using less grounds.  Took one star off for carafe which has a band around the top that looks hard to keep clean.  Note that this machine is different from one that looks similar but has the single serve on the right side and takes K cups...that one got dinged by a consumer magazine for safety because the carafe hot plate turns on even when brewing a single serving.  This machine does not have that issue.  Perfect for those who use their own grounds and want that one cup easy in the AM and the option to serve a bunch of guests too.",4,2016-01-24,,,,Great for strong coffee drinkers,,
983,1,"I gave this as a gift.  I guess I didn't read the description well enough.  When a coffee maker states that it is also single serve I assumed (and you know what they say when you ass-u-me!!!!) that it meant K-cups or some brand comparable to K-cups. My college-aged son was really disappointed that it was K-cup friendly. Especially since I had stocked him up with K-cups. Again, this is my fault since I didn't read the description, not the coffeemaker.  Otherwise, he is very happy with it, especially the timer function. He not only sets an alarm to wake up but has his fresh coffee brew smell to help wake him up in his dorm room.  The cord is short so for a dorm room this was an issue and we needed an extension cord.  For a counter, ​the short cord would be great.",3,2018-01-28,,,,Not K-cup friendly,,
984,1,"I have the previous model which I bought in 2012 and I use it every day!  Single serve during the week and the full pots on the weekends.  It's not super fast on the brewing, but I set the timer before I go to bed and it's brewed by the time I get out of bed to take the dogs for their walk.  Don't fall for the Kuerig trap...theirs has a reservoir which never fully empties...therefore, green slime is a problem.  I'm considering purchasing this one to have on hand just in case my 6 year old machine bites the dust.",5,2017-07-09,,,,Love this machine!,,
985,1,"I bought this coffee maker my junior year of college. I'm now 27 and still use it on a daily basis. Incredibly easy to use and makes great coffee. I'm the only one in my house who makes coffee so 99% of the time I'm using the single serve option. You have to rinse it out by hand before you make another cup but that only takes a few seconds.<br /><br />The auto-brew function works well too and is intuitive to set up, although I don't usually use it.<br /><br />Wrote this review because I was admiring my coffee maker today and wondered if they still made it. Glad they do. 10/10 would recommend to a friend.",5,2017-09-23,,,,Old Faithful,,
986,1,"I'm in my 60's and have had just about every coffeemaker sold and for me, this coffeemaker is absolutely the best out of all of them! We've had ours for about 5 years and it's still working beautifully. It makes the best tasting coffee too! I came here thinking I'd see if they still sold this model because I want to go ahead and buy another one for when ours finally gives up the ghost! I would definitely recommend this Hamilton Beach coffeemaker to anyone.",5,2017-09-02,,,,I'll certainly buy another one!,,
987,1,There is nothing to like about this product. The water doesn't come out and at the end of each cycle you have to turn it upside down to drain it. Sometimes the water even comes out the bottom of the coffee maker. The heating pad on the pot side never turns off. Bottom line.....it's put together cheaply. Save your money and don't buy Hamilton Beach coffee makers!,1,2018-05-21,,,,It's a bad product,,
988,1,I must be dyslexic.  I thought this product would do kcup but it uses a puck instead. Pucks are eco 100% economic freindly. Love it. Would be nice if it had beep when done cycle.,4,2016-11-23,,True,,Love it. Would be nice if it had beep ...,,
989,1,Great coffee maker coffee tastes great,5,2015-07-25,,True,,Five Stars,,
990,1,"Works great, better then described.  Worth every penny",5,2018-09-26,,True,,Never owned a Hamilton Beach anything before,,
991,1,"Not worth it, don't get what you pay for. Can't even brew half a cup.",1,2017-03-25,,True,,One Star,,
992,1,"I love you, Hamilton Beach 49980A 2-Way Single Serve Brewer and Coffee Maker.",5,2014-11-28,,True,,Five Stars,,
993,1,makes coffee well,4,2017-09-08,,True,,Four Stars,,
994,1,"This is a very good coffee pot, fast and easy to use very good perches. If I don't have any company I use just the single side and don't worry if you want another cup because it makes it fast. When I have company I use the other side and make a whole pot. I would recommend this pot to anyone, very good.",5,2015-01-03,,True,,The right Coffee Maker for the Right People!,,
995,1,"The coffee pot is great BUT,,,,,The pour spout suxs,,,,,spills water and coffee when pouring into tank and cups. What a mess!",3,2018-01-19,,True,,"The coffee pot is great BUT,",,
996,1,"The coffee machine is great. the side thing for single cup make coffee with grit at the bottom, hardly use that side though.",4,2017-07-20,,True,,The coffee machine is great. the side thing for single cup make coffee ...,,
997,1,"It fits the need I have for single serving, and an occasional pot of coffee.  Quiet.",4,2018-01-12,,True,,Four Stars,,
998,1,"It is OK for a full pot of coffee, but it uses individual pods that are NOT available at any stores.",3,2017-02-16,,True,,"It is OK for a full pot of coffee, ...",,
999,1,Too large,3,2017-11-09,,True,,Three Stars,,
1000,1,Love this pot....,5,2014-12-08,,True,,Five Stars,,
1001,1,Works great!  Can make a pot or a single serve.  Most convenient!,5,2016-09-12,,True,,Works great! Can make a pot or a single serve,,
1002,1,Thanks.,5,2016-10-20,,True,,Five Stars,,
1003,1,It takes 30 min to make a single cup of coffee (using single-serve switch). Then it complains with flashing &#34;CLEAN&#34; mark on the display. The item is brand new.,1,2015-04-20,,True,,It takes 30 min to make a single cup of ...,,
1004,1,GREAT,5,2015-06-03,,True,,Five Stars,,
1005,1,I love the ability to make a whole pot when I have company or just one cup for me.  The timer is easy to use.,5,2014-05-27,,True,,Best Coffee Maker,,
1006,1,So upset this coffee pot does not heat the water hot enough. I am writing to the manufacturer to see what can be done since I can't return the pot.,1,2015-12-24,,True,,Doesn't heat the water hot enough!,,
1007,1,The product came before it was suppose to. Our family really love it. Works great. I'm thinking of buying another from my daughter who wanted to take it home with her.,5,2016-03-04,,True,,Great Buy,,
1008,1,"My husband and I purchased this device after our 7 year old Keurig bit the dust. After a few weeks of owning this device I decided I will never go back to a Keurig! The single cup serving unit takes a few tries to get used to. If you fill it up too much, you'll get coffee grounds in your cup. Other than that, once you've master the single serve, you'll be enjoying fresher, better tasting, and cheaper coffee every single morning. I purchased the permanent filter that is recommended with this product and am glad I did. I've only used paper filters, and didn't realize how convenient and easy to clean a permanent filter is.",5,2017-08-08,2.0,True,,Never using a Keurig again!,,
1009,1,"My husband and I cannot agree on a coffee we both like so having the single serve option is wonderful! We use the big pot on weekends, but weekdays when we are getting ready for work at different times, one of us isn’t stuck with stale coffee. I love the single serve without having to buy pods and love that it comes with a stainless coffee filter (reusable for the win!). However, I only gave it 4 stars because the large pot side of the coffee maker did not come with a stainless filter as well. Fortunately the one from our old pot fit the new machine though. We’ve been using it daily, multiple times a day for about 6 months and no issues.",4,2018-09-04,,True,,No more stale coffee and no single use pods!,,
1010,1,"I've had this coffee maker about a month now, and I'm really happy with it.  LOVE the spout guard on the pot that keeps it from dripping all over the counter when you pour into a cup or the reservoir.  Someone mentioned awhile back about the warmer plate peeling, but I think using  the pause & pour feature is probably what causes that.  If you use that feature, just make sure you wipe it off before putting the pot back on it.  I really like the single side too, but we use it only for an occasional single cup or to make tea.  And you don't have to buy single serve pods--I really like that.  A 7-inch coffee thermos fits perfectly under it, and the little stacking lifter pieces for raising smaller cups is really nice too.  I also got the gold tone filter, and that works great with it too.  Yes, it leaves some residue in the bottom of the pot for the last cup, but it's nice not to have to buy filters any more.  Also, very reasonable priced.",5,2018-02-24,2.0,True,,and I'm really happy with it,,
