review_id,product_id,review_content,rating,date,helpful_vote,verified_purchase,top_reviewer,title,bought_model,is_anomaly
4360,1,"I spent a lot of time looking at various cappuccino makers before purchasing this one. It's great, compact, not too expensive and the coffee comes out perfect, smells great, and looks just like the ones i order at Starbucks or coffee bean. It's also very easy to clean. I look forward to coffee in the mornings now thanks to this wonderful little machine!!",5,2013-10-04,,True,,Makes very good cappuccino,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
4361,1,Just what my hubby wanted,5,2018-01-25,,True,,Five Stars,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
4362,1,"First espresso maker and it met all expectations. Easy to use, reliable (so far) and makes great tasting espressos, cappucinos and lattes.",5,2013-06-20,,True,,Great purchase,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4363,1,Great product and as well as its price. Bought it for espresso drinkers in the office and it's been a hit!,5,2014-09-08,,True,,Great product,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4364,1,Easy to use at a great price. Even for a beginner like me. Does not take a lot of space.,4,2014-01-30,,True,,Great,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4365,1,This is great Espresso maker.<br />I'm very satisfied !! Cappuccino and Latte<br />both are also just great!!<br />It's easy to make. I definitely want to recommend to my friends.,5,2017-05-30,,True,,Satisfied!!,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4366,1,"I liked the product, excellent. Honest price.",5,2015-08-02,,True,,Five Stars,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4367,1,"Works just as well as $100+ machines! Simple, affordable and makes great coffee without paying for... I'm not even sure what you pay extra for in other models.",5,2010-08-02,2.0,True,,Excellent!,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4368,1,Wirks,5,2016-06-13,,True,,Five Stars,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
4369,1,I bought this to replace the one that broke 4 years ago when my husband and I moved. It works perfectly and I got it within 7 days of ordering it. Thank you.,5,2011-12-28,,True,,Works perfectly!,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4370,1,"Normally, I am too busy to write reviews. However, I am so pleased with this espresso machine that I wanted to share with those still in doubt. I love it! I purchased this machine because it is hard to find a place that makes their beverages with organic milk, coffee beans, and syrups. Besides that, a cup of coffee costs a LOT these days! Anyway, the machine works fast and makes delicious coffee! I must say, my lattes taste better than Starbucks! So far I have zero complaints! I highly recommend this product to those who are still searching. It is a good investment!",5,2015-09-17,,True,,happy with this product!,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4371,1,It's very good. I'm happy with the machine but I used only couple days. And then milk don't come out I don't know why. There is nothing broken worked well coffee ok but milk no come out just water please help me,3,2017-08-05,3.0,True,,It's very good. I'm happy with the machine but I used ...,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4372,1,"My husband and I almost spent $300 on a &#34;good&#34; espresso machine until my sister-in-law swore up and down that the cheap machine she bought at Walmart was worth every penny. I was skeptical but we figured for $40 it was worth trying it out and it's awesome!! It works perfectly! I run to Starbucks three times a day and I am so excited by this machine and how good the drinks are that I can make myself for a fraction of the cost. The reviewer named Cabugs who gave it one star and said it was nothing more than a one cup coffee maker--I can only assume she is using regular ground coffee for her brew. You can't use a regular grind, you have to use an espresso grind or it will of course not taste like espresso. I buy Espresso Roast beans at Starbucks and ask them to grind it for me and it makes perfect lattes every time!!",5,2015-02-27,,,,Great Little Machine,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4373,1,"Have had this machine for 3 months. Easy to use and it makes some pretty good espresso!<br /><br />When using the beans from our local coffee shop, it's almost as good as their best barista can make on their specialized italian machine, and better than the three other baristas that work there - probably because they just don't know how to tamp the beans or adjust the grind. Moral of the story: a lousy barista can screw up the work of even a great machine.<br /><br />But if I use my own preferred blend of beans, I find the coffee is way better than any of the shops in town.  With a little experience, a good coffee blend on this Mr. Coffee trumps a so-so blend even if brewed by a great barista on a great machine.<br /><br />So, definitely, for $70 on sale, this is a great machine. And if it turns out be not so durable, I'll just get a new one!<br />I've already saved 2x more than its cost in 90 days, and I get a reliable delicious double shot (or two!) espresso every day.",5,2013-10-15,,,,"So far, so good~","Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
4374,1,"I buy and I lasted exactly 1 year of use, I was broke and I have given normal use and taking care of equipment.<br />so you could buy other quality.<br />thanks",2,2016-09-07,,,,not quality,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4375,1,Makes a great quick and simple espresso. The steamer however is pretty useless... It is hard to clean and after about 10 uses it made the machine almost explode making a huge explosion sound and cloud of steam while steaming milk! If all you want is a decent espresso maker then yes it's great... Just don't count on the steamer working properly all the time.,3,2015-02-02,,,,Steamer is useless,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4376,1,"If you know me, you would know that I am obsessed with anything coffee. I drink coffee everyday and will never get tired of it. From americanos to rich lattes, coffee is in my soul. I've had many espresso machines over time, and for the price I love this one! I travel a lot, and sometimes I need a good cup of coffee made by yours truly and sometimes those coffee shop visits can add up. ( trust me I know :p ) This is very light weight and not bulky like most espresso machines, so this is perfect for traveling! Also it makes the perfect serving size for me each time. Also with a little practice you can make beautiful latte art! Its a professional machine without the expensive price tag. No complaints so far with it, the steamer on the side works so well each time! The pouring cup for milk is not including, but you can  buy those anywhere. I highly recommend this for anyone that wants a low priced, high quality, espresso maker! May the coffee be ever in your favor :)",5,2016-09-12,,,,FOR ALL COFFEE ENTHUSIASTS,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4377,1,"This device worked great at first, but then the espresso function stopped working. When I started using it, the liquid would flow out quickly, and eventually it got slower until it was basically just dripping out, and when it near-completely stopped coming out, all the lights on the device would blink rapidly  in succession. I told this to customer service, and they have an awesome policy where they replace the broken product. However, the same problem started happening again!",2,2017-10-17,,,,"Great at first, breaks within months","Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4378,1,"I bought this about a year and a half ago, it worked fine for the first year but after that, the machine started to malfunction. How?  I bought&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Lavazza-Crema-e-Gusto-Ground-Coffee-Italian-8-8-Ounce-Bricks-Pack-of-4/dp/B001E5E0D8/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Lavazza Crema e Gusto Ground Coffee, Italian , 8.8-Ounce Bricks (Pack of 4)</a>&nbsp;to prepare with this espresso machine. About two months ago the water that drips from the machine into the coffee pod didn't pass through and ended up bursting (due to the pressure) and splashing the grounded coffee and water all over my kitchen (not to mention it's frightening to be near it when it happens as VERY HOT WATER can potentially splash in your face and produce a very serious burn). The coffee itself doesn't have a course grind and I only use that coffee on that machine.<br /><br />I really can't find an explanation as to why the machine is suddenly having trouble passing water through the pod (I don't press is it very hard or too lightly). Anyway, beware of the potential dangers this machine may bring (especially if you have small kids around).",2,2013-08-16,,,,It was good while it lasted,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4379,1,"Nice little machine, but gives the espresso and any milk foamed with the wand a very plastic-y taste, even after two months of semi-regular use and cleanings. Another reviewer described it as tasting like pool chemicals, and I agree! Not sure if something is slowly melting, or if it is coated in a strong chemical during manufacturing, but either way it makes me concerned about drinking the espresso and putting whatever it is into my body.",3,2017-05-21,,,,Gives coffee a plastic aftertaste,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
